Character,Quote
peggy,@Iberia pésima atención al cliente. 4 llamadas y todavía no me habéis enviado mis facturas de empresa. Cada vez que vuelo me pasa lo mismo.
peggy,Quilosa-Selena Iberia nombra a Sergi Baqués nuevo consejero delegado y ficha a Mariana Díez como directora de M... https://t.co/TbfytPMryd
peggy,"@vueling @giselapulido @giselapulido son una empresa de pandereta, de lo peor en aerolíneas. Son mejores las de baj… https://t.co/tt4i8CsmEd"
peggy,"@flywithlevelES @Iberia He probado en móvil y ordenador. Creo que ya sería cosa de la web de @Iberia. Cuando busco,… https://t.co/wt3kXQa0x7"
peggy,"Ryanair ofrece hoy 100.000 asientos a partir de 4,99 euros en su segundo día de ofertas del Black Friday… https://t.co/C2WKo67OfQ"
peggy,¿Qué está pasando en el vuelo @iberia #6833 aterrizado en SCL que llevamos una hora esperando a bajar del avión?
peggy,@Iberia Gracias por contestar.
peggy,Que bien tratan a las maletas. Ya verás cuando venga la reclamación con el valor de la bicicleta https://t.co/ItrPnSQzRe
peggy,Ryanair cede ante sus pilotos y reconocerá a los sindicatos  https://t.co/FyeaDfRlGT
peggy,@unpienlaluna @Iberia @Allianz Por no hablar del trato de tripulacion en cabina
peggy,Llevo varios días y las últimas dos horas cada 10 min intentando contactarles por teléfono para cambiar un vuelo...… https://t.co/8cfifcsyGD
peggy,@LATAMAirlines Lan canceló ese vuelo. La llevaron por Iberia que no cobra ese equipaje
peggy,@Iberia @ivan_cortina Desde luego con lo que cuenta es con una bici rota y con una compañía que por lo que sea no s… https://t.co/EOr6u1OMoz
peggy,Yo soy nieta de españoles. Mañana tomo algunas tierras de Iberia que me deben corresponder. (?)
peggy,@Iberia Feliz el fabricante o el leasor que les vendió otra aeronave... INFELICES los pasajeros soportando los maltratos de @Iberia
peggy,El regalo sorpresa de Samsung a viajeros de Iberia https://t.co/HhSxdq6gYF https://t.co/n9d6keL33F
peggy,@MatasPocho Ojo acá https://t.co/Xpb9sJ1kwD
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/XAF1Dygimn
peggy,@_timexlost Yo si fuese en el segundo semestre me saldría por 30 pero en verano no hay Ryanair y vine en airbaltic
peggy,@KilliMR @Iberia Tu intenta el reembolso.... tengo un video majisimo donde dicen que no estan autorizados a reembol… https://t.co/IhXjyN3Ej9
peggy,@Iberia #HolaColombia praying para este viaje @ClaoAlcala 🇲🇽🇨🇴🇪🇸🙏🏻
peggy,"Compré sus boletos aéreos de LATAM, AVIANCA, COPA, IBERIA, TAME, DELTA, AMERICAN AIRLINES, LUFTHANSA en el GARZOCEN… https://t.co/kR7r1tnCHY"
peggy,"@luismconti Mañana a las 11:00 y llego allí a la 1, con Ryanair xD"
peggy,Todo el pasaje del vuelo #IB3723 de @Iberia del Lunes 11 de Diciembre tirados en el aeropuerto de Amsterdam durante… https://t.co/yMAA7bcCaj
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/zyTEuQ7KON"
peggy,Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey https://t.co/ZEWsfTORlT https://t.co/gESUJf9BIq
peggy,@AvionRevueInt @Iberia  la línea que peor me trató en mis 30 años de viajes ... PARA EL OLVIDO y para no cansarme de NO recomendarla
peggy,"Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos https://t.co/OyAl9dy9WH"
peggy,¡Escápate por todo lo alto con Iberia Express y Eurostars! https://t.co/EgrXS49yK4
peggy,Me salvo por los pelos https://t.co/4LJFvwiyt9
peggy,@Iberia buenas noches. Viajamos a paris con @iberiaexpress con un niño de 3 años. ¿Podemos llevar una sillita de ni… https://t.co/tx85kTngPK
peggy,@ROBERLOTA @primerabdechile @kandyuc @RumboaPrimeraCL @diario_titular @ANFPChile Que suban los 2 y que no baje iber… https://t.co/GCcpFIi2pJ
peggy,"Selfie LOCO pero ¿podría ser real?
Danos tu opinión a continuación 👇🏻
Sigue a 👉🏻 @LolaporDios  #selfieforseb… https://t.co/oiA36ucAlB"
peggy,"@Iberia ¡Holaaaaaaaaaaaaaaaaaaaaaaaaa, feliz Navidad @Iberia!. Haciendo cuentas, sumas y restas para un boleto MDE/BIO/MDE."
peggy,#Irlanda | Pilotos de aerolínea #Ryanair iniciaron huelga por mejores remuneraciones salariales… https://t.co/FXUf1ICKHR
peggy,Ryanair cede ante sus pilotos y reconocerá a los sindicatos https://t.co/4Ursqzz7QY
peggy,Ofertas Ryanair desde 6 euros. &lt;3 ¿La última escapada o qué?
peggy,@AirHelp_ES @Iberia Se agradece la ayuda pero mañana lo pongo en manos de abogados. No soporto a las compañías que… https://t.co/9ePYO9r3t4
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/SXmmZfBMzA"
peggy,@British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR… https://t.co/nR82J0LN7I
peggy,@Iberia #HolaEuropa con Iberia cada vez más cerca de Europa https://t.co/syWNemzzWC
peggy,@segurolu Aeropuero de Paris pa ryanair... Unos cachondos
peggy,@heypollyyy Te he escrito en el mismo tweet las veces que he viajado ha sido con Ryanair y nunca ha habido ningún p… https://t.co/nUjNRKGkv0
peggy,"Cuidado con los cobros de @flywithlevelES de @Iberia, cobra en dólares los vuelos comprados desdeEspaña!!!!
#Denuncia #Denuncialevel"
peggy,Nueva rutina de vuelo: embarcas&gt; te abrochas el cinturón&gt;paran el avion&gt; bajate y montate en otro&gt; que divertida experiencia 🎉 @Ryanair
peggy,"¡Lo robaron! Miguel Ángel ‘Supermán’ López se quedó sin su bicicleta [VIDEO] @SupermanLopezN, Iberia, @NairoQuinCo https://t.co/Iokqvvq88t"
peggy,ÚLTIMA HORA: Oferta Ryanair vuelos a 2 euros https://t.co/TcjsT8xWyB Vía VuelosA1Euro
peggy,"@fdez_pedro @LosMorancos Para empezar no hay ni un pasajero en tierra cuando se da motores, se habla por hablar que… https://t.co/g9kLHawqqS"
peggy,"@frascafrasca @Iberia Complicado, cada vez son más las que cobran por elegir asiento. De lo contrario te dan lo peor obviamente."
peggy,"Muy bien @Iberia
Un mostrador de facturación abierto en el aeropuerto de Bruselas. Llevo media hora y no he avanzado ni la mitad de la cola."
peggy,Viajar con un transito de 60' x Madrid y llevar 25‘ de retraso sin despegar = garantía de quedarte sin equipaje en… https://t.co/IB3Iw8t4tx
peggy,@Iberia Policias obeservan en el internacional de Maiquetía a quienes llegan en la noche y  asaltan viajeros en la autopista.INSOLITO
peggy,"@Iberia Felicidades @Iberia, Santo Domingo es un hermoso avión. Por otra parte, ¿cuándo esperan completar el Status… https://t.co/mcvXpQy7PW"
peggy,@Iberia Cuando en vuelos de más de 4h (Malabo son 6) cambiéis el A319... Ya me lo contáis
peggy,"Sucede en El Salvador, es realmente indignante https://t.co/93G7PprmVU"
peggy,@Iberia  necesito ayuda para facturar. Envíe mensaje privado y no contestan 😕
peggy,Qué decir de los 807 y llamadas internacionales @IBConsum @xiscod https://t.co/CxggUjemmJ
peggy,"@Iberia Os he enviado un DM, parece mentira que ni de Atención al cliente o reclamación de equipajes se hayan puest… https://t.co/Q4iSBzpZOq"
peggy,@MedinaSpotter @Iberia @SpoAnd @SpottersMurcia @SpottersArg @SpottersLESO @spotting_madrid @basquespotting @AeroZAZ… https://t.co/k6zGkB2JZM
peggy,"@AVJK5022 Es lamentable, pero es así. La tragedia de Spanair la olvidaron muy pronto también... No Le importamos  a nadie"
peggy,"1️⃣ 🍷 Vinoteca  
2️⃣ 🛋 Cheslones
3️⃣ 🎮 Xbox
▶️ Así es la nueva sala VIP de @Iberia en la T4S (vía @cerodosbe) https://t.co/5iZo09Q9fe"
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/SkmdgGdJQe
peggy,@erii_myhouse porfa @ iberia
peggy,@MasDeUno yo aposté el nombre de mi primogénito con mi mujer a que no había volado nunca con Iberia mi mujer encont… https://t.co/tXOxFqEru8
peggy,"Joder, mejor hacer escala en New York y volver con Iberia. https://t.co/2u9FfsAy5n"
peggy,"@Iberia, creo que ya he sido muy paciente. 19 días esperando un presupuesto. Dicho de otra manera, cómo perder 21 clientes sin despeinarse."
peggy,"@Albert_Rivera La secta de la bara, Vacaciones pagadas por todos nosotros, nada + ni nada - . Y además nada de ir e… https://t.co/KoMfEZHo12"
peggy,@Iberia me podríais informar un mail donde pueda poner una reclamación?
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/qhIAiFX3uY"
peggy,"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/tjVZ33kyQZ"
peggy,Cuando se tuitea sobre una aerolínea el objetivo normalmente es echar pestes sobre la misma. Hoy tuiteo para agrade… https://t.co/D2Gdr4kNaM
peggy,"Ryanair ofrece vuelos baratos a 4,89€ por el Black Friday https://t.co/1JelxWSMAF https://t.co/t63YB667J1"
peggy,@Iberia sois unos sin vergüenza mi vuelo sale a las 16 he llegado a las 15.47 y no me han dejado entrar! Sin vergüenzas
peggy,Me cago en la página de ryanair sinceramente
peggy,"@Iberia siempre intentando quedar bien por las redes sociales, pero ya no hay razones. llevan más de año y medio de… https://t.co/PAteqjgtGL"
peggy,@Iberia Lo que más me cuesta es entrar😁Una vez dentro no me echan ni los GEOS😂
peggy,Manso tema que te sacaste Dj Alpargatas Iberia y Jeans para 111! @40principalesch @fersuperlativo @EdoCaroe  #PongamonosSerios
peggy,Non existe un piloto de ryanair que sepa aterrizar sin dar mil tumbos 🙈 #acabanconmigo . Xa en Barcelona
peggy,"Ryanair tira la toalla: reconoce los sindicatos de pilotos para evitar un caos en Navidad | Noticias de Aerolíneas,… https://t.co/T5aS3RPuQg"
peggy,La nueva @Iberia vuela hacia atrás⏮ https://t.co/T6hhVW6Rgg
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/uCFn7CVB1R"
peggy,@Ryanair_ES Gracias Ryanair!!!! Ya me ha tocado hoy algo. Jajaja @Stefany_smp  sorpresa!!!! Prepara maleta!!… https://t.co/fNnP0BmrGF
peggy,.@PodemosCanarias pide la creación de una comisión de investigación sobre el accidente de Spanair. https://t.co/VanOy8MRMJ
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio… https://t.co/eIOPuP1kS3"
peggy,"De poco sirve ser viajero frecuente en @Iberia, la calidad de sus servicios deja mucho que desear a todos los niveles"
peggy,@jatirado @Iberia @MarMarolayo @CNNEE @gloris72 @beryere @Beatrizxy @CColorve @JulioMazziotti @darthcerbero… https://t.co/DRww0ZCFeM
peggy,@Iberia Hola Iberia!!!!
peggy,"@klodels Del segundo al quinto le van a poner bueno el otro año, más Iberia y el Vial si es que sube https://t.co/A3Jum7AVZt"
peggy,@Ryanair Madrid! #TravelThursday
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/XKbwJmf4iB"
peggy,@Iberia Ya quiero saber los ganadores!! #seréYo #HolaColombia
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/HdMcvMUcmo"
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/67DP0c7dFw"
peggy,Hasta ahora no tengo una respuesta sobre un reporte de cancelación de vuelo @Iberia. ¿cuanto demora esto ? Rtt por favor
peggy,"#marketing#mkt Llega el primer #duelodemarcas de MarketingDirecto: Ryanair vs. easyJet - Nuevo año, nuevos proyecto… https://t.co/fPKqliBTzT"
peggy,.@Aeromexico ¿Y por qué el vuelo de @Iberia ya despegó de Querétaro y nosotros no? https://t.co/bYwxEKHnC8
peggy,Gobernador anuncia expansión de Iberia en la Isla https://t.co/o1nZSDQU47 vía @voceropr
peggy,Ryanair retrasa a enero los cambios en su política de equipaje de mano https://t.co/W8YQrTktFI vía @epturismo
peggy,"@DiarioPulse Estan en pedo, es un negociado, Iberia no puede volar de Madrid a Barcelona!!"
peggy,¿Por qué LATINOAMÉRICA necesita un RYANAIR? - VisualPolitik https://t.co/nGqtpr5KdA vía @YouTube
peggy,"@TaconesViajes @Iberia a ver si puedo ir también el jueves, ya te cuento..."
peggy,@taxi_alejandro @javy97 @TaxiTonyMadrid @Iberia @cabify_espana Parece que su petición va tomando cuerpo...😂😂
peggy,Un hombre desespera y escapa de un avión de Ryanair por la puerta de emergencia https://t.co/N4nCvJkwVQ #communitymanager
peggy,@DeniseDresserG #TipicoDeNavidad que @Iberia pierda tu maleta y le valga madres darte una respuesta. @Profeco… https://t.co/PHy8bsNKEj
peggy,Se cancelan los vuelos Italia-España??? https://t.co/qYjmLuUhok
peggy,Ryanair le acabó el aniversario de Iberia Express https://t.co/53Zdfyf6fW
peggy,"El personal de tierra de #Ryanair en España, en huelga el próximo... https://t.co/wmv3tfXaki"
peggy,Iberia Express celebra sus cinco años con una oferta de 5.000 plazas a sólo 5 euros. https://t.co/rAvoo1MKL7
peggy,"Trabajadores en el aeropuerto de Barajas cumplen con sus obligaciones laborales bajo duras #CondicionesClimáticas,… https://t.co/S7vpJ29zhy"
peggy,"Consejo: nunca viajen con @Iberia cc @IberiaPromos, no son claros con los recordatorios y/o condiciones.

Reminder:… https://t.co/4kBlmruxnM"
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/Nq9fwHSLsY"
peggy,Iberia Express pone a la venta 5.000 billetes a cinco euros https://t.co/gGaiy3IHJV
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/A5syNg67hB"
peggy,Alicante https://t.co/W6OUCGJHrY
peggy,Tenerife Iberia Toscal y Bisontes Castellón cierran este domingo la Jornada 11 en Segunda División https://t.co/W3rKJSCF6P
peggy,"Ryanair despachará billetes convertibles en aviones de papel.
#humor #risa #elguiño"
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/tIgpOMrXj3"
peggy,@ivan_cortina @Iberia Lo d @Iberia es increíble.😏😔
peggy,@Iberia hola! Les he escrito por DM espero me puedan ayudar! Gracias!
peggy,Que buen trato le dan al cliente por vía telefónica @Iberia me han tratado bien mal por preguntar el estado de mi e… https://t.co/nsHD6LHONI
peggy,"@Iberia
¡Buen día!
Por favor, serían tan amables de seguirme para poder explicar mi caso por mensaje directo. Se trata de un boleto SDQ-ROM."
peggy,"@VirGijon @chenoafanclub @Chenoaoficial pues que avise que los billetes de Iberia a Asturias están carísimos, o no?… https://t.co/ULQ0iqafLR"
peggy,@Iberia Felicitaciones.........Exitos.........🙏
peggy,Quiero agradecer la visita de Violeta Yanes  de Iberia Toscal ( Tenerife ).a nuestra Federación y conocer de cerca… https://t.co/FVwYcclYqv
peggy,"Iberia inaugura en la T4S de Madrid – Barajas la remodelada sala VIP Velázquez, que tiene 2.500 m2… https://t.co/0d8B1C0VSt"
peggy,@British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR… https://t.co/rvXRihP341
peggy,Pasajero de Ryanair escapa a un ala del avión cansado de esperar para salir https://t.co/X6qMXfEJWC vía @elpaisuy
peggy,"Ryanair propone aceptar a los sindicatos de pilotos para evitar huelgas

https://t.co/dNovkoRnQp"
peggy,@JTorvalds @SamsungEspana @Iberia El billete del avión cuesta dinero chavalin
peggy,@Iberia Mañana voy al aeropuerto a hablar con alguien y buscar en objetos perdidos mis maletas. Esta mañana volví a… https://t.co/9V3QMoT1jp
peggy,"@Iberia Si, el vuelo es operado por Iberia. No estoy de acuerdo con la afirmación. Tengo pantallas capturadas del w… https://t.co/gSYtjNGTIW"
peggy,"Ryanair abre nuevas rutas desde Valencia, Alicante, #Girona y Sevilla https://t.co/JL4TA2m6lJ"
peggy,Feliz de formar parte de iberia . Si consigo todo lo que me propongo es porque nunca desisto en… https://t.co/30H0dmWt8t
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/1ttNTTFXRS
peggy,@Iberia Molestias muchas..la arbitraeridad no la soporto en el enlace que han mandado no pone que haya que retirar… https://t.co/rVHZr4vGWl
peggy,"@seur_responde. Muy tarde,Luz. A partir de ahora voy a hacer lo que hago con Ryanair; solo utilizar cuando no queda… https://t.co/UwLcBOizjc"
peggy,"@Paco_Cevallos @AICM_mx @Iberia @AIQ_MX @mdelprete Banco de niebla afecta operaciones en  @AICM, opera de manera in… https://t.co/82SQWQx3iT"
peggy,"@Iberia He visto esto en la web, supongo que es fallo de la app, pero si en TP y en BP dan merienda, ¿por qué en T… https://t.co/WoDoX0BYsO"
peggy,https://t.co/HpLqRBswjv Iberia Express lleva a 30 jóvenes de @DownMadrid a los estudios Warner Bros en Londres.
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/WZ15oiTCDx"
peggy,"@Iberia Tu y yo con este atardecer, no sé, piénsalo! https://t.co/GnKGr1wCto"
peggy,"UGT arranca el compromiso a Lesma y Ryanair de abrir la mesa de negociación colectiva
https://t.co/uZ7UofehGi https://t.co/PReeKxhud7"
peggy,"@SamsungEspana @Iberia Ni un solo abuelo, o niños, o gordos, o grupo de extranjeros, o feos, noooo.... un vuelo muy ""normal"""
peggy,@Iberia hola si ya hice check in online y no tengo equipaje que vaya a dejar en bodega paso directamente a la sala… https://t.co/3mKA2qTFVO
